Year,Entity,Region,Census metropolitan area,Province/territory,Plan,Reported monthly price,Brand,Speed,Channels
2017,Rogers Communications Canada Inc.,Rural,Ashern,MB,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Ashern,MB,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Ashern,MB,5GB Plan,48,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Ashern,MB,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,La Broquerie,MB,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,La Broquerie,MB,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,La Broquerie,MB,5GB Plan,48,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,La Broquerie,MB,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Pine Falls,MB,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Pine Falls,MB,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Pine Falls,MB,5GB Plan,48,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Pine Falls,MB,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Southport,MB,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Southport,MB,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Southport,MB,5GB Plan,48,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Southport,MB,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Cap-Pelé,NB,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Cap-Pelé,NB,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Cap-Pelé,NB,5GB Plan,86,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Cap-Pelé,NB,Cable,24.99,,,35
2017,Rogers Communications Canada Inc.,Rural,Cap-Pelé,NB,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Florenceville,NB,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Florenceville,NB,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Florenceville,NB,5GB Plan,86,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Florenceville,NB,Cable,24.99,,,35
2017,Rogers Communications Canada Inc.,Rural,Florenceville,NB,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Lamèque,NB,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Lamèque,NB,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Lamèque,NB,5GB Plan,86,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Lamèque,NB,Cable,24.99,,,35
2017,Rogers Communications Canada Inc.,Rural,Lamèque,NB,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Harbour Main,NL,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Harbour Main,NL,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Harbour Main,NL,5GB Plan,86,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Harbour Main,NL,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,New Harbour,NL,1GB Plan,56,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,New Harbour,NL,2GB Plan,71,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,New Harbour,NL,5GB Plan,86,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,New Harbour,NL,Talk Plan,31.5,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Bear River,NS,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Bear River,NS,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Bear River,NS,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Bear River,NS,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Mahone Bay,NS,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Mahone Bay,NS,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Mahone Bay,NS,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Mahone Bay,NS,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Wedgeport,NS,1GB Plan,56,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Wedgeport,NS,2GB Plan,71,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Wedgeport,NS,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Wedgeport,NS,Talk Plan,32.18,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Bancroft,ON,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Bancroft,ON,2GB Plan,64,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Bancroft,ON,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Bancroft,ON,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Bayfield,ON,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Bayfield,ON,2GB Plan,64,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Bayfield,ON,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Bayfield,ON,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Echo Bay,ON,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Echo Bay,ON,2GB Plan,64,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Echo Bay,ON,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Echo Bay,ON,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Emsdale,ON,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Emsdale,ON,2GB Plan,64,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Emsdale,ON,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Emsdale,ON,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Ingleside,ON,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Ingleside,ON,2GB Plan,64,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Ingleside,ON,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Ingleside,ON,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Lion's Head,ON,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Lion's Head,ON,2GB Plan,64,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Lion's Head,ON,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Lion's Head,ON,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Ripley,ON,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Ripley,ON,2GB Plan,64,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Ripley,ON,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Ripley,ON,Cable,24.99,,,55
2017,Rogers Communications Canada Inc.,Rural,Ripley,ON,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Crapaud,PE,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Crapaud,PE,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Crapaud,PE,5GB Plan,86,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Crapaud,PE,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Hunter River,PE,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Hunter River,PE,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Hunter River,PE,5GB Plan,86,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Hunter River,PE,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Morell-St. Peters,PE,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Morell-St. Peters,PE,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Morell-St. Peters,PE,5GB Plan,86,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Morell-St. Peters,PE,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,La Guadeloupe,QC,1GB Plan,35,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,La Guadeloupe,QC,2GB Plan,60,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,La Guadeloupe,QC,5GB Plan,49,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,La Guadeloupe,QC,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Lac-Des-Écorces,QC,1GB Plan,35,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Lac-Des-Écorces,QC,2GB Plan,60,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Lac-Des-Écorces,QC,5GB Plan,49,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Lac-Des-Écorces,QC,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Laterrière,QC,1GB Plan,35,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Laterrière,QC,2GB Plan,60,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Laterrière,QC,5GB Plan,49,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Laterrière,QC,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,L'islet,QC,1GB Plan,35,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,L'islet,QC,2GB Plan,60,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,L'islet,QC,5GB Plan,49,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,L'islet,QC,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,New Carlisle,QC,1GB Plan,35,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,New Carlisle,QC,2GB Plan,60,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,New Carlisle,QC,5GB Plan,49,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,New Carlisle,QC,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Rock Island,QC,1GB Plan,35,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Rock Island,QC,2GB Plan,60,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Rock Island,QC,5GB Plan,49,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Rock Island,QC,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,St-Honoré (Témiscouata Co.),QC,1GB Plan,35,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,St-Honoré (Témiscouata Co.),QC,2GB Plan,60,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,St-Honoré (Témiscouata Co.),QC,5GB Plan,49,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,St-Honoré (Témiscouata Co.),QC,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Broadview,SK,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Broadview,SK,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Broadview,SK,5GB Plan,49,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Broadview,SK,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Gull Lake,SK,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Gull Lake,SK,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Rural,Gull Lake,SK,5GB Plan,49,Fido,LTE,
2017,Rogers Communications Canada Inc.,Rural,Gull Lake,SK,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Calgary,AB,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Calgary,AB,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Calgary,AB,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Calgary,AB,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Edmonton,AB,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Edmonton,AB,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Edmonton,AB,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Edmonton,AB,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Vancouver,BC,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Vancouver,BC,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Vancouver,BC,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Vancouver,BC,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Victoria,BC,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Victoria,BC,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Victoria,BC,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Victoria,BC,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Winnipeg,MB,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Winnipeg,MB,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Winnipeg,MB,5GB Plan,48,Fido,LTE,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Winnipeg,MB,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Fredericton,NB,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Fredericton,NB,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Fredericton,NB,5GB Plan,86,Fido,LTE,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Fredericton,NB,Cable,24.99,,,35
2017,Rogers Communications Canada Inc.,Urbain / Urban,Fredericton,NB,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,5GB Plan,86,Fido,LTE,
2017,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,Cable,24.99,,,35
2017,Rogers Communications Canada Inc.,Urbain / Urban,St. John's,NL,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,2GB Plan,45,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Halifax,NS,Talk Plan,20,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,1GB Plan,40,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,2GB Plan,49,Chatr,3G,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,5GB Plan,85,Fido,LTE,
2017,Rogers Communications Canada Inc.,Urbain / Urban,Hamilton,ON,Cable,24.99,,,35
